篩選,筛选,Filter,,กรอง,,,フィルター,,,필터,,,Sàng lọc,,,फ़िल्टर,,,"paymentHistory.filterPopup.filterButton,agentUserPaymentHistory.filterPopup.filterButton,agentProfitSharing.filterPopup.filterButton,agentUser.filterPopup.filterButton,agentFundingDetails.filterPopup.filterButton,agentUserProfitSharingForm.filterPopup.filterButton,agentTransactionSetting.filterTitle"
請選擇日期,请选择日期,Please select a date.,,กรุณาเลือกวันที่,,,日付を選択してください,,,날짜를 선택하십시오,,,Vui lòng chọn ngày tháng,,,कृपया एक तिथि चुनें,,,"paymentHistory.filterPopup.applyTimeHint,agentUserPaymentHistory.filterPopup.dateButtonHint,agentProfitSharing.dateButtonHint,agentUser.filterPopup.selectDateButton,agentFundingDetails.filterPopup.dateButtonHint,agentUserProfitSharingForm.dateHint,agentOverview.dateHint"
請選擇類型,请选择类型,Please select a type.,,กรุณาเลือกประเภท,,,タイプを選択してください,,,유형을 선택하십시오,,,Vui lòng chọn loại hình,,,कृपया प्रकार चुनें,,,"paymentHistory.filterPopup.directionHint,agentUserPaymentHistory.filterPopup.typesButtonHint,agentProfitSharing.typesButtonHint,agentReferralCodeUsers.typesButtonHint"
出入金紀錄篩選,出入金纪录筛选,Deposit and Withdrawal Records Filtering,,กรองประวัติการฝากถอน,,,懲戒金の記録スクリーニング,,,징계 금 기록 심사,,,Sàng lọc ghi chép xuất nhập tiền,,,जमा और निकासी रिकॉर्ड फ़िल्टर करें,,,"paymentHistory.filterPopup.popupTitle,agentUserPaymentHistory.filterPopup.popupTitle"
出入金類型,出入金类型,Deposit and Withdrawal Type,,ประเภทการฝากถอน,,,ゴールドタイプ,,,금색,,,Loại hình xuất nhập tiền,,,जमा और निकासी के प्रकार,,,"paymentHistory.filterPopup.directionTitle,agentUserPaymentHistory.filterPopup.typesTitle"
出入金方式,出入金方式,Deposit and Withdrawal Method,,วิธีการฝากถอน,,,出入りする方法,,,들어오고 나가는 방법,,,Phương thức xuất nhập tiền,,,जमा और निकासी के तरीके,,,"paymentHistory.filterPopup.categoryTitle,agentUserPaymentHistory.filterPopup.methodTitle"
請選擇出入金方式,请选择出入金方式,Please select a method to deposit and withdraw funds.,,โปรดเลือกวิธีการฝากถอนเงิน,,,出入りする方法を選択してください,,,들어오고 나가는 방법을 선택하십시오,,,Vui lòng chọn phương thức xuất nhập tiền,,,कृपया जमा और निकासी विधि का चयन करें,,,"paymentHistory.filterPopup.categoryHint,agentUserPaymentHistory.filterPopup.methodButtonHint"
狀態,状态,Status,,สถานะ,,,州,,,상태,,,Trạng thái,,,राज्य,,,"paymentHistory.filterPopup.statusTitle,agentUserPaymentHistory.filterPopup.statusTitle"
請選擇狀態,请选择状态,Please select a status.,,โปรดเลือกสถานะ,,,ステータスを選択してください,,,상태를 선택하십시오,,,Vui lòng chọn trạng thái,,,कृपया एक स्थिति चुनें,,,"paymentHistory.filterPopup.statusHint,agentUserPaymentHistory.filterPopup.statusButtonHint"
金額,金额,Amount,,จำนวนเงิน,,,金額,,,금액,,,Số tiền,,,मात्रा,,,"paymentHistory.filterPopup.amountTitle,agentUserPaymentHistory.filterPopup.amountTitle"
最高,最高,Highest,,สูงสุด,,,最高,,,제일 높은,,,Cao nhất,,,उच्चतम,,,"paymentHistory.filterPopup.amountMaxHint,futuresChart.highPrice,positionDetail.highPrice,futuresChartFullScreen.highPrice"
最低,最低,Lowest,,ต่ำสุด,,,最低,,,가장 낮습니다,,,Thấp nhất,,,सबसे कम,,,"paymentHistory.filterPopup.amountMinHint,futuresChart.lowPrice,positionDetail.lowPrice,futuresChartFullScreen.lowPrice"
審核時間,审核时间,Review Time,,เวลาตรวจสอบ,,,時間を確認します,,,검토 시간,,,Thời gian thẩm hạch,,,समीक्षा का समय,,,paymentHistory.filterPopup.applyTimeTitle
全部,全部,All,,ทั้งหมด,,,全て,,,모두,,,Toàn bộ,,,सभी,,,"paymentHistory.filterPopup.all,achievementsLevel.filter.typesAll,agentProfitList.typesAll"
出入金詳情,出入金详情,Deposit and Withdrawal Details,,รายละเอียดการฝากถอน,,,詳細,,,세부,,,Chi tiết xuất nhập tiền,,,जमा और निकासी विवरण,,,"paymentHistory.paymentDetail,agentUserPaymentHistory.depositWithdrawalDetailsTitle,agentPaymentDetail.depositWithdrawalDetailsTitle"
入金總額,入金总额,Total Deposit,,ยอดเงินฝาก,,,合計金額,,,총 금액,,,Tổng số nhập tiền,,,कुल जमा,,,"paymentHistory.paymentTotal,agentUserPaymentHistory.totalDeposit,agentPaymentDetail.depositTotal"
出金總額,出金总额,Total Withdrawal,,ยอดถอนทั้งหมด,,,金の総量,,,총 금액,,,Tổng số xuất tiền,,,कुल निकासी राशि,,,"paymentHistory.withdrawTotal,agentUserPaymentHistory.totalWithdrawal"
方式,方式,Method,,วิธี,,,仕方,,,방법,,,Phương thức,,,रास्ता,,,"paymentHistory.method,agentUserPaymentHistoryList.methodTitle,withdrawCategory.method"
類型,类型,Type,,ประเภท,,,タイプ,,,유형,,,Loại hình,,,प्रकार,,,"paymentHistory.type,agentUserPaymentHistoryList.typesTitle,futuresTransaction.marketOrderPopup.type,futuresTransaction.limitOrderPopup.type,withdrawCategory.type,agentProfitSharing.typesTitle"
日期,日期,Date,,วันที่,,,日にち,,,데이트,,,Ngày tháng,,,तारीख,,,"paymentHistory.dateTitle,agentUserPaymentHistoryList.dateTitle,withdrawCategory.dateTitle,agentProfitSharing.dateTitle,agentUserProfitSharingForm.dateTitle,agentOverview.dateTitle,withdrawBank.datePrefix"
等待,等待,Pending,,รอดำเนินการ,,,待つ,,,기다리다,,,Chờ đợi,,,इंतज़ार,,,paymentHistory.statusWait
完成,完成,Done,,เสร็จสมบูรณ์,,,終了,,,마치다,,,Hoàn thành,,,खत्म करना,,,"paymentHistory.statusSuccess,languageSetting.complete,keyboardInputAction.complete,upDownColorSetting.complete,serverLineSetting.complete"
尚無出入金紀錄,尚无出入金纪录,No deposit or withdrawal record yet,,ยังไม่มีประวัติการฝากถอน,,,エントリアンドエグジットゴールドレコードはありません,,,입장 및 종료 금 기록이 없습니다,,,Không có ghi chép xuất nhập tiền,,,अभी तक कोई जमा या निकासी का रिकॉर्ड नहीं है,,,paymentHistory.historyEmptyTip
獲取資料時發生錯誤,获取资料时发生错误,An error occurred while obtaining information.,,เกิดข้อผิดพลาดขณะรับข้อมูล,,,情報を取得するときにエラーが発生します,,,정보를 얻을 때 오류가 발생합니다,,,Phát sinh lỗi khi nhận dữ liệu,,,डेटा पुनर्प्राप्त करते समय एक त्रुटि उत्पन्न हुई,,,paymentHistory.historyErrorTip
入金成功,入金成功,Fund deposited successfully,,ฝากเงินสำเร็จ,,,入金成功,,,성공적인 지불,,,Nhập tiền thành công,,,जमा सफल,,,"paymentHistory.orderStatusDepositSuccess,agentUserPaymentHistoryList.orderStatusDepositSuccess"
出金成功,出金成功,Fund withdrawn successfully,,ถอนเงินสำเร็จ,,,金で成功します,,,금으로 성공하십시오,,,Xuất tiền thành công,,,सफलतापूर्वक निकासी,,,"paymentHistory.orderStatusWithdrawSuccess,agentUserPaymentHistoryList.orderStatusWithdrawSuccess"
未支付,未支付,Unpaid,,ค้างชำระ,,,未払い,,,무급,,,Chưa thanh toán,,,अवैतनिक,,,"paymentHistory.orderStatusDepositWaitPay,agentUserPaymentHistoryList.orderStatusDepositWaitPay"
資金退回,资金退回,Funds returned,,กองทุนที่ส่งคืน,,,監査失敗,,,감사 실패,,,Tiền trả lại,,,धनराशि लौटा दी गई,,,"paymentHistory.orderStatusWithdrawReject,agentUserPaymentHistoryList.orderStatusWithdrawReject"
代理-出入金詳情列表,代理-出入金详情列表,Agent-List of Deposit and Withdrawal Details,,รายละเอียดการฝากและถอนของตัวแทน,,,詳細のエージェントから検出されたリスト,,,에이전트 세부 사항 목록,,,Đại lý – Bảng liệt kê chi tiết xuất nhập tiền,,,एजेंट-जमा और निकासी विवरण सूची,,,agentUserPaymentHistoryList.nameDescription
需付手續費,需付手续费,Fees,,จะต้องประมวลผลใบเรียกเก็บเงิน,,,,,,,,,Trả phí xử lý,,,एक हैंडलिंग शुल्क आवश्यक है,,,"depositThirdParty.feeCollectionRulesPopup.feeDesc,withdrawThirdParty.feeCollectionRulesPopup.feeDesc"
入金金額,入金金额,Deposit Amount,,จำนวนเงินฝาก,,,入金金額,,,금액 예금,,,Số nhập tiền,,,जमा राशि,,,"depositThirdParty.feeCollectionRulesPopup.amountDesc,paymentBank.transferAccountTitle"
說明,说明,Description,,คำอธิบาย,,,説明します,,,설명,,,Giải thích,,,उदाहरण देकर स्पष्ट करना,,,"depositThirdParty.description,withdrawThirdParty.description"
實際到帳金額,实际到账金额,Actually amount,,จำนวนจริง,,,,,,,,,Số tiền tài khoản thực tế,,,वास्तविक राशि प्राप्त हुई,,,"depositThirdParty.realGetAmount,withdrawThirdParty.realGetAmount"
匯率,汇率,Exchange Rate,,อัตราแลกเปลี่ยน,,,為替レート,,,환율,,,Tỷ giá hối đoái,,,विनिमय दर,,,"depositThirdParty.exchangeRate,withdrawThirdParty.exchangeRate,paymentCreditCard.exchangeRate,profitLossValueSheet.exchangeRate,tickValueSheet.exchangeRate"
請輸入{min}元以上金額,请输入{min}元以上金额,Please enter an amount above {min} dollars.,,โปรดป้อนจำนวนเงินที่สูงกว่า {min} ดอลลาร์,,,上記の金額を入力してください{min},,,위의 금액을 입력하십시오 {min},,,Vui lòng nhập số tiền trên {min} tệ,,,कृपया {min} युआन से ऊपर की राशि दर्ज करें,,,"depositThirdParty.inputMinHint,positionModify.adjustMarginInputMinHint"
請輸入{max}元以下金額,请输入{max}元以下金额,Please enter an amount below {max} dollars.,,โปรดป้อนจำนวนเงินที่ต่ำกว่า {max} ดอลลาร์,,,以下の金額を入力してください{max},,,{max} 아래에 금액을 입력하십시오.,,,Vui lòng nhập số tiền dưới {max} tệ,,,कृपया राशि {max} युआन से नीचे दर्ज करें,,,"depositThirdParty.inputMaxHint,positionModify.adjustMarginInputMaxHint"
